Run	Assay Type	AvgSpotLen	BioProject	BioSample	BioSampleModel	Center Name	collected_by	Collection_Date	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	geo_loc_name	Instrument	Isolation_source	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	version	sample_acc	Sample Name	SRA Study	ww_population	ww_sample_duration	ww_sample_matrix	ww_sample_type	ww_surv_target_1_known_present	ww_surv_target_1	purpose_of_ww_sampling	concentration_method	ww_sample_site	collection_site_id	project_name	ww_flow	Extraction-method	ww_surv_target_1_conc_unit	enrichment_kit (run)	amplicon_size (run)	dehosting_method (run)	ww_surv_target_1_protocol	ww_surv_target_1_gene	ww_surv_target_1_conc	extraction_control	sequenced_by	ww_temperature	purpose_of_ww_sequencing	collection_volume	ww_surv_target_2_conc	ww_surv_target_2_conc_unit	ww_surv_target_2_gene	ww_surv_target_2	Collection_time	ww_surv_target_2_known_present	ww_surv_jurisdiction	ww_population_source	ww_pre_treatment	ww_endog_control_1	instantaneous_flow	ww_ph	ww_total_suspended_solids	ww_endog_control_1_protocol	ww_industrial_effluent_percent	specimen_processing
SRR23613834	AMPLICON	298	PRJNA907019	SAMN33438584	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2023-02-03	public	"activ_sars2_vcf,fastq,sra,run.zq"	"gs,ncbi,s3"	"ncbi.public,gs.US,s3.us-east-1"	SRX19498605	USA: Washington	Illumina MiSeq	wastewater	WA0907698-WW063-M5130-230216	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2023-02-24T00:00:00Z	1	SRS16888288	WA0907698	SRP410879	120000	24	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0093317	CDC NWSS	7.1	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	10121441	OC43 Recovery Control	Washington State Department of Health	4	Community Surveillance	50 mL	10959050	Copies/L	N gene (N2)	SARS-CoV-2	09:11	yes			No		See ww_flow	#N/A	#N/A		10	
SRR23613835	AMPLICON	298	PRJNA907019	SAMN33438583	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2023-02-10	public	"activ_sars2_vcf,fastq,sra,run.zq"	"gs,ncbi,s3"	"gs.US,s3.us-east-1,ncbi.public"	SRX19498604	USA: Washington	Illumina MiSeq	wastewater	WA0907697-WW063-M5130-230216	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2023-02-24T00:00:00Z	1	SRS16888287	WA0907697	SRP410879	73000	Not Collected	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0044962	CDC NWSS	4.851	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	11635005	OC43 Recovery Control	Washington State Department of Health	5.5	Community Surveillance	50 mL	11007072	Copies/L	N gene (N2)	SARS-CoV-2	07:00	yes			No		See ww_flow	#N/A	#N/A		9	
SRR23613836	AMPLICON	298	PRJNA907019	SAMN33438582	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2023-02-08	public	"sra,run.zq,activ_sars2_vcf,fastq"	"ncbi,s3,gs"	"ncbi.public,gs.US,s3.us-east-1"	SRX19498603	USA: Washington	Illumina MiSeq	wastewater	WA0907695-WW063-M5130-230216	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2023-02-24T00:00:00Z	1	SRS16888286	WA0907695	SRP410879	#N/A	04:30	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0037061	CDC NWSS	14.11	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	4114370	OC43 Recovery Control	Washington State Department of Health	11.6	Community Surveillance	50 mL	4890075	Copies/L	N gene (N2)	SARS-CoV-2	23:59	yes			No		See ww_flow	#N/A	#N/A		#N/A	
SRR23613837	AMPLICON	298	PRJNA907019	SAMN33438581	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2023-02-09	public	"sra,activ_sars2_vcf,fastq,run.zq"	"s3,ncbi,gs"	"gs.US,s3.us-east-1,ncbi.public"	SRX19498602	USA: Washington	Illumina MiSeq	wastewater	WA0907694-WW063-M5130-230216	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2023-02-24T00:00:00Z	1	SRS16888285	WA0907694	SRP410879	117072	6	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA002402	CDC NWSS	7.29	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	11075584	OC43 Recovery Control	Washington State Department of Health	4.4	Community Surveillance	50 mL	11325914	Copies/L	N gene (N2)	SARS-CoV-2	04:00	yes			No		See ww_flow	#N/A	#N/A		6	
SRR23613838	AMPLICON	298	PRJNA907019	SAMN33438580	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2023-02-09	public	"fastq,activ_sars2_vcf,run.zq,sra"	"ncbi,s3,gs"	"ncbi.public,gs.US,s3.us-east-1"	SRX19498601	USA: Washington	Illumina MiSeq	wastewater	WA0907693-WW063-M5130-230216	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2023-02-24T00:00:00Z	1	SRS16888284	WA0907693	SRP410879	15000	3	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0051063	CDC NWSS	0.766	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	7208267	OC43 Recovery Control	Washington State Department of Health	8.3	Community Surveillance	50 mL	7717234	Copies/L	N gene (N2)	SARS-CoV-2	10:00	yes			No		See ww_flow	#N/A	#N/A		1	
SRR23613839	AMPLICON	298	PRJNA907019	SAMN33438579	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2023-02-09	public	"fastq,sra,run.zq,activ_sars2_vcf"	"ncbi,gs,s3"	"s3.us-east-1,ncbi.public,gs.US"	SRX19498600	USA: Washington	Illumina MiSeq	wastewater	WA0907692-WW063-M5130-230216	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2023-02-24T00:00:00Z	1	SRS16888283	WA0907692	SRP410879	35550	Not Collected	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0023949	CDC NWSS	1.7	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	21060999	OC43 Recovery Control	Washington State Department of Health	3.5	Community Surveillance	50 mL	22120613	Copies/L	N gene (N2)	SARS-CoV-2	07:26	yes			Not Collected		See ww_flow	#N/A	#N/A		50	
SRR23613840	AMPLICON	298	PRJNA907019	SAMN33438578	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2023-02-09	public	"fastq,sra,run.zq,activ_sars2_vcf"	"ncbi,gs,s3"	"s3.us-east-1,ncbi.public,gs.US"	SRX19498599	USA: Washington	Illumina MiSeq	wastewater	WA0907691-WW063-M5130-230216	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2023-02-24T00:00:00Z	1	SRS16888282	WA0907691	SRP410879	43300	Not Collected	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0037168	CDC NWSS	Not Collected	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	3875195	OC43 Recovery Control	Washington State Department of Health	6.8	Community Surveillance	50 mL	4060420	Copies/L	N gene (N2)	SARS-CoV-2	03:49	yes			No		See ww_flow	#N/A	#N/A		20	
SRR23613841	AMPLICON	298	PRJNA907019	SAMN33438577	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2023-02-10	public	"run.zq,sra,activ_sars2_vcf,fastq"	"s3,ncbi,gs"	"gs.US,ncbi.public,s3.us-east-1"	SRX19498598	USA: Washington	Illumina MiSeq	wastewater	WA0907690-WW063-M5130-230216	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2023-02-24T00:00:00Z	1	SRS16888281	WA0907690	SRP410879	35812	5.5	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0044652	CDC NWSS	4	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	5733902	OC43 Recovery Control	Washington State Department of Health	Not Collected	Community Surveillance	50 mL	6336995	Copies/L	N gene (N2)	SARS-CoV-2	07:05	yes			No		See ww_flow	#N/A	#N/A		0	
SRR23613842	AMPLICON	298	PRJNA907019	SAMN33438588	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2023-02-10	public	"fastq,sra,run.zq,activ_sars2_vcf"	"ncbi,gs,s3"	"ncbi.public,s3.us-east-1,gs.US"	SRX19498597	USA: Washington	Illumina MiSeq	wastewater	WA0907702-WW063-M5130-230216	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2023-02-24T00:00:00Z	1	SRS16888280	WA0907702	SRP410879	225000	07:30	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0024473	CDC NWSS	28.51	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	3692503	OC43 Recovery Control	Washington State Department of Health	15.6	Community Surveillance	50 mL	5326655	Copies/L	N gene (N2)	SARS-CoV-2	00:01	yes			No		See ww_flow	#N/A	#N/A		1.4	
SRR23613843	AMPLICON	298	PRJNA907019	SAMN33438587	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2023-02-10	public	"sra,fastq,run.zq,activ_sars2_vcf"	"gs,ncbi,s3"	"gs.US,s3.us-east-1,ncbi.public"	SRX19498596	USA: Washington	Illumina MiSeq	wastewater	WA0907701-WW063-M5130-230216	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2023-02-24T00:00:00Z	1	SRS16888279	WA0907701	SRP410879	83000	7	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0044784	CDC NWSS	5.2	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	4995368	OC43 Recovery Control	Washington State Department of Health	3.1	Community Surveillance	50 mL	6715282	Copies/L	N gene (N2)	SARS-CoV-2	07:00	yes			No		See ww_flow	#N/A	#N/A		3	
SRR23613844	AMPLICON	298	PRJNA907019	SAMN33438586	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2023-02-10	public	"activ_sars2_vcf,fastq,run.zq,sra"	"s3,gs,ncbi"	"gs.US,ncbi.public,s3.us-east-1"	SRX19498595	USA: Washington	Illumina MiSeq	wastewater	WA0907700-WW063-M5130-230216	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2023-02-24T00:00:00Z	1	SRS16888278	WA0907700	SRP410879	120000	25	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0093317	CDC NWSS	7.1	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	8781813	OC43 Recovery Control	Washington State Department of Health	3.7	Community Surveillance	50 mL	10677958	Copies/L	N gene (N2)	SARS-CoV-2	09:13	yes			No		See ww_flow	#N/A	#N/A		10	
SRR23613845	AMPLICON	298	PRJNA907019	SAMN33438585	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2023-02-06	public	"run.zq,sra,fastq,activ_sars2_vcf"	"ncbi,gs,s3"	"gs.US,ncbi.public,s3.us-east-1"	SRX19498594	USA: Washington	Illumina MiSeq	wastewater	WA0907699-WW063-M5130-230216	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2023-02-24T00:00:00Z	1	SRS16888277	WA0907699	SRP410879	120000	24	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0093317	CDC NWSS	6.2	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	4438561	OC43 Recovery Control	Washington State Department of Health	3.6	Community Surveillance	50 mL	5706963	Copies/L	N gene (N2)	SARS-CoV-2	09:13	yes			No		See ww_flow	#N/A	#N/A		10	
SRR23613846	AMPLICON	298	PRJNA907019	SAMN33438576	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2023-02-09	public	"fastq,run.zq,activ_sars2_vcf,sra"	"ncbi,s3,gs"	"s3.us-east-1,gs.US,ncbi.public"	SRX19498593	USA: Washington	Illumina MiSeq	wastewater	WA0907689-WW063-M5130-230216	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2023-02-24T00:00:00Z	1	SRS16888276	WA0907689	SRP410879	2323	7	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0021008	CDC NWSS	0.188	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	5318159	OC43 Recovery Control	Washington State Department of Health	4	Community Surveillance	50 mL	5881598	Copies/L	N gene (N2)	SARS-CoV-2	13:00	yes			No		See ww_flow	#N/A	#N/A		0	
SRR23613847	AMPLICON	298	PRJNA907019	SAMN33438575	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2023-02-10	public	"fastq,run.zq,activ_sars2_vcf,sra"	"gs,s3,ncbi"	"gs.US,ncbi.public,s3.us-east-1"	SRX19498592	USA: Washington	Illumina MiSeq	wastewater	WA0907688-WW063-M5130-230216	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2023-02-24T00:00:00Z	1	SRS16888275	WA0907688	SRP410879	295855	Not Collected	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0039624	CDC NWSS	19.8	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	13088588	OC43 Recovery Control	Washington State Department of Health		Community Surveillance	50 mL	12546170	Copies/L	N gene (N2)	SARS-CoV-2	07:30	yes			No		See ww_flow	#N/A	#N/A		5	
SRR25287964	AMPLICON	298	PRJNA907019	SAMN36459238	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2023-07-07	public	"sra,fastq,run.zq"	"s3,gs,ncbi"	"ncbi.public,s3.us-east-1,gs.US"	SRX21031591	USA: Washington	Illumina MiSeq	wastewater	WA0940296-WW089-M5130-230711	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2023-07-14T00:00:00Z	1	SRS18304048	WA0940296	SRP410879	73000	Not Collected	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0044962	CDC NWSS	5.555	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	6507591	OC43 Recovery Control	Washington State Department of Health	7.9	Community Surveillance	50 mL	6119075	Copies/L	N gene (N2)	SARS-CoV-2	07:00	yes			No		See ww_flow	7.45	317		9	
SRR25287965	AMPLICON	298	PRJNA907019	SAMN36459237	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2023-07-07	public	"run.zq,sra,fastq"	"ncbi,s3,gs"	"ncbi.public,gs.US,s3.us-east-1"	SRX21031590	USA: Washington	Illumina MiSeq	wastewater	WA0940293-WW089-M5130-230711	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2023-07-14T00:00:00Z	1	SRS18304047	WA0940293	SRP410879	225000	07:30	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0024473	CDC NWSS	28.12	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	1487837	OC43 Recovery Control	Washington State Department of Health	16.2	Community Surveillance	50 mL	1758636	Copies/L	N gene (N2)	SARS-CoV-2	00:00	yes			No		See ww_flow	Not Collected	Not Collected		1.4	
SRR25287966	AMPLICON	298	PRJNA907019	SAMN36459236	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2023-07-07	public	"sra,run.zq,fastq"	"s3,ncbi,gs"	"ncbi.public,gs.US,s3.us-east-1"	SRX21031589	USA: Washington	Illumina MiSeq	wastewater	WA0940292-WW089-M5130-230711	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2023-07-14T00:00:00Z	1	SRS18304046	WA0940292	SRP410879	83000	7	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0044784	CDC NWSS	6.09	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	9827647	OC43 Recovery Control	Washington State Department of Health	3.3	Community Surveillance	50 mL	9699994	Copies/L	N gene (N2)	SARS-CoV-2	07:00	yes			No		See ww_flow	Not Collected	Not Collected		3	
SRR25287968	AMPLICON	298	PRJNA907019	SAMN36459234	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2023-07-07	public	"sra,run.zq,fastq"	"gs,s3,ncbi"	"ncbi.public,s3.us-east-1,gs.US"	SRX21031587	USA: Washington	Illumina MiSeq	wastewater	WA0940290-WW089-M5130-230711	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2023-07-14T00:00:00Z	1	SRS18304044	WA0940290	SRP410879	295855	03:55	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0039624	CDC NWSS	14.4	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	5736337	OC43 Recovery Control	Washington State Department of Health	NA	Community Surveillance	50 mL	6362338	Copies/L	N gene (N2)	SARS-CoV-2	07:30	yes			No		See ww_flow	Not Collected	Not Collected		5	
SRR25287971	AMPLICON	298	PRJNA907019	SAMN36459231	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2023-07-06	public	"sra,run.zq,fastq"	"ncbi,s3,gs"	"gs.US,s3.us-east-1,ncbi.public"	SRX21031584	USA: Washington	Illumina MiSeq	wastewater	WA0940287-WW089-M5130-230711	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2023-07-14T00:00:00Z	1	SRS18304041	WA0940287	SRP410879	2323	7	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0021008	CDC NWSS	0.195	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	28247118	OC43 Recovery Control	Washington State Department of Health	4	Community Surveillance	50 mL	24762196	Copies/L	N gene (N2)	SARS-CoV-2	01:00	yes			No		See ww_flow	Not Collected	Not Collected		0	
SRR25287972	AMPLICON	298	PRJNA907019	SAMN36459239	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2023-07-07	public	"run.zq,sra,fastq"	"gs,s3,ncbi"	"s3.us-east-1,ncbi.public,gs.US"	SRX21031583	USA: Washington	Illumina MiSeq	wastewater	WA0940298-WW089-M5130-230711	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2023-07-14T00:00:00Z	1	SRS18304040	WA0940298	SRP410879	35812	5.5	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0044652	CDC NWSS	4	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	1497270	OC43 Recovery Control	Washington State Department of Health	Not Collected	Community Surveillance	50 mL	1495511	Copies/L	N gene (N2)	SARS-CoV-2	06:53	yes			No		See ww_flow	Not Collected	Not Collected		0	
SRR25287973	AMPLICON	298	PRJNA907019	SAMN36459229	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2023-07-06	public	"run.zq,fastq,sra"	"s3,ncbi,gs"	"gs.US,s3.us-east-1,ncbi.public"	SRX21031582	USA: Washington	Illumina MiSeq	wastewater	WA0940284-WW089-M5130-230711	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2023-07-14T00:00:00Z	1	SRS18304039	WA0940284	SRP410879	15000	Not Collected	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0051063	CDC NWSS	0.86016	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	5308590	OC43 Recovery Control	Washington State Department of Health	9.1	Community Surveillance	50 mL	5702644	Copies/L	N gene (N2)	SARS-CoV-2	08:30	yes			No		See ww_flow	Not Collected	Not Collected		1	
SRR25287974	AMPLICON	298	PRJNA907019	SAMN36459228	SARS-CoV-2: wastewater surveillance	WA_GT	Washington State Department of Health	2023-07-05	public	"run.zq,sra,fastq"	"s3,gs,ncbi"	"gs.US,ncbi.public,s3.us-east-1"	SRX21031581	USA: Washington	Illumina MiSeq	wastewater	WA0940282-WW089-M5130-230711	PAIRED	PCR	VIRAL RNA	wastewater metagenome	ILLUMINA	2023-07-14T00:00:00Z	1	SRS18304038	WA0940282	SRP410879	119790	11:30	raw wastewater	composite	yes	SARS-CoV-2	public health surveillance community-level	Ceres Nanotrap	wastewater treatment plant	WA0037061	CDC NWSS	9.69	MagMAX Viral/Pathogen Nucleic Acid Isolation Kit	Copies/L	QIAseq Direct SARS-CoV-2 kit	175-275	SRA human read removal tool	ddPCR detection of SARS-CoV-2 using the BioRad PREvalence Kit on the BioRad QXOne	N gene (N1)	2770883	OC43 Recovery Control	Washington State Department of Health	4	Community Surveillance	50 mL	3250092	Copies/L	N gene (N2)	SARS-CoV-2	23:59	yes			No		See ww_flow	Not Collected	Not Collected		3	
